time,data
0.0,0.4
0.03333333333333333,0.4069108878728186
0.06666666666666667,0.4138180805859326
0.1,0.42071788613283184
0.13333333333333333,0.4276066188103613
0.16666666666666666,0.43448060236281716
0.2,0.4413361731169523
0.23333333333333334,0.4481696831048772
0.26666666666666666,0.45497750317184993
0.3,0.46175602606596744
0.3333333333333333,0.46850166950678607
0.36666666666666664,0.47521087922992056
0.4,0.4818801320046949
0.43333333333333335,0.4885059386219432
0.4666666666666667,0.4950848468490901
0.5,0.501613444349672
0.5333333333333333,0.5080883615644937
0.5666666666666667,0.5145062745516535
0.6,0.5208639077827141
0.6333333333333333,0.5271580368923304
0.6666666666666666,0.5333854913787037
0.7,0.5395431572522668
0.7333333333333333,0.5456279796300666
0.7666666666666667,0.551636965273358
0.8,0.5575671850659794
0.8333333333333334,0.5634157764311389
0.8666666666666667,0.569179945684304
0.9,0.574856970319942
0.9333333333333333,0.5804442012299341
0.9666666666666667,0.5859390648515443
1.0,0.5913390652428981
1.0333333333333334,0.5966417860839965
1.0666666666666667,0.6018448926013622
1.1,0.6069461334144931
1.1333333333333333,0.6119433423023716
1.1666666666666667,0.6168344398883586
1.2,0.6216174352418818
1.2333333333333334,0.6262904273954077
1.2666666666666666,0.6308516067752715
1.3,0.6352992565450223
1.3333333333333333,0.63963175386003
1.3666666666666667,0.6438475710321818
1.4,0.6479452766035914
1.4333333333333333,0.6519235363283267
1.4666666666666666,0.6557811140612575
1.5,0.6595168725532128
1.5333333333333334,0.6631297741517285
1.5666666666666667,0.6666188814067644
1.6,0.6699833575808541
1.6333333333333333,0.6732224670632535
1.6666666666666667,0.6763355756877419
1.7,0.6793221509538289
1.7333333333333334,0.6821817621512088
1.7666666666666666,0.6849140803874083
1.8,0.687518878518658
1.8333333333333333,0.6899960309841207
1.8666666666666667,0.6923455135437022
1.9,0.6945674029197617
1.9333333333333333,0.6966618763431386
1.9666666666666666,0.6986292110040017
2.0,0.7004697834081219
2.033333333333333,0.702184068639264
2.066666666666667,0.70377263952848
2.1,0.7052361657311838
2.1333333333333333,0.706575412712974
2.1666666666666665,0.7077912406452602
2.2,0.7088846032118385
2.2333333333333334,0.709856546327649
2.2666666666666666,0.7107082067710326
2.3,0.7114408107308906
2.3333333333333335,0.7120556722702316
2.3666666666666667,0.7125541917076761
2.4,0.7129378539185647
2.433333333333333,0.7132082265573966
2.466666666666667,0.7133669582034041
2.5,0.7134157764311391
2.533333333333333,0.713356485808024
2.566666666666667,0.7131909658208935
2.6,0.7129211687336128
2.6333333333333333,0.7125491173779402
2.6666666666666665,0.7120769028798519
2.7,0.7115066823236207
2.7333333333333334,0.7108406763559953
2.7666666666666666,0.7100811667328877
2.8,0.7092304938110292
2.8333333333333335,0.7082910539871138
2.8666666666666667,0.7072652970869933
2.9,0.7061557237075415
2.933333333333333,0.7049648825138469
2.966666666666667,0.7036953674944405
3.0,0.7023498151773007
3.033333333333333,0.7009309018094216
3.066666666666667,0.6994413405027607
3.1,0.6978838783494155
3.1333333333333333,0.6962612935089099
3.1666666666666665,0.6945763922704986
3.2,0.6928320060934141
3.2333333333333334,0.6910309886280137
3.2666666666666666,0.6891762127207908
3.3,0.687270567406236
3.3333333333333335,0.685316954888546
3.3666666666666667,0.6833182875161801
3.4,0.6812774847522816
3.433333333333333,0.6791974701439745
3.466666666666667,0.6770811682935518
3.5,0.6749315018345663
3.533333333333333,0.6727513884158297
3.566666666666667,0.6705437376963189
3.6,0.6683114483539726
3.6333333333333333,0.6660574051113513
3.6666666666666665,0.6637844757811119
3.7,0.6614955083342324
3.7333333333333334,0.6591933279938926
3.7666666666666666,0.6568807343578962
3.8,0.6545604985524882
3.8333333333333335,0.6522353604203887
3.8666666666666667,0.6499080257458311
3.9,0.6475811635193529
3.933333333333333,0.6452574032450522
3.966666666666667,0.6429393322929712
4.0,0.6406294932992342
4.033333333333333,0.6383303816165076
4.066666666666666,0.6360444428173078
4.1,0.6337740702526249
4.133333333333334,0.631521602668276
4.166666666666667,0.6292893218813453
4.2,0.6270794505190037
4.233333333333333,0.624894149821944
4.266666666666667,0.6227355175145979
4.3,0.6206055857442363
4.333333333333333,0.6185063190909867
